 2015-05-07 11:40:34.079, 3, 1, SP13S11, start 
 2015-05-07 11:42:39.910, 3,1,SP13S11 , end, 160
 2015-05-07 11:42:44.913, 3, 2, SP13S11, start 
 2015-05-07 11:45:21.928, 3,2,SP13S11 , end, 180
 2015-05-07 11:45:26.932, 3, 3, SP13S11, start 
 2015-05-07 11:47:48.063, 3,3,SP13S11 , FINISHED TRIAL, 180
 2015-05-07 12:08:18.058, 0, 0, SP14S1, start 
 2015-05-07 12:11:07.735, 0,0,SP14S1 , FINISHED TRIAL, -180
 2015-05-07 12:11:40.815, 2, 0, SP14S1, start 
 2015-05-07 12:15:53.899, 2,0,SP14S1 , end, -200
 2015-05-07 12:15:58.902, 2, 1, SP14S1, start 
 2015-05-07 12:18:27.915, 2,1,SP14S1 , end, -50
 2015-05-07 12:18:32.916, 2, 2, SP14S1, start 
 2015-05-07 12:23:12.683, 2,2,SP14S1 , end, -470
 2015-05-07 12:23:17.684, 2, 3, SP14S1, start 
 2015-05-07 12:25:42.176, 2,3,SP14S1 , FINISHED TRIAL, -30
 2015-05-07 12:27:43.470, 3, 0, null, start 
 2015-05-07 12:29:58.524, 3,0,null , end, 100
 2015-05-07 12:30:03.526, 3, 1, null, start 
 2015-05-07 12:33:07.249, 3,1,null , end, -120
 2015-05-07 12:33:12.251, 3, 2, null, start 
 2015-05-07 12:37:51.652, 3,2,null , end, -470
 2015-05-07 12:37:56.654, 3, 3, null, start 
 2015-05-07 12:41:12.420, 3,3,null , FINISHED TRIAL, -110
 2015-05-07 12:42:06.504, 1, 0, SP14S1, start 
 2015-05-07 12:44:41.199, 1,0,SP14S1 , end, 20
 2015-05-07 12:44:46.201, 1, 1, SP14S1, start 
 2015-05-07 12:46:10.366, 1,1,SP14S1 , end, 160
 2015-05-07 12:46:15.368, 1, 2, SP14S1, start 
 2015-05-07 12:48:46.719, 1,2,SP14S1 , end, 40
 2015-05-07 12:48:51.721, 1, 3, SP14S1, start 
 2015-05-07 12:53:47.725, 1,3,SP14S1 , FINISHED TRIAL, -480
 2015-05-07 16:09:26.421, 0, 0, SP15S1, start 
 2015-05-07 16:11:48.120, 0,0,SP15S1 , FINISHED TRIAL, 30
 2015-05-07 16:12:16.921, 2, 0, null, start 
 2015-05-07 16:14:30.624, 2,0,null , end, -180
 2015-05-07 16:14:35.625, 2, 1, null, start 
 2015-05-07 16:15:39.860, 2,1,null , end, 120
 2015-05-07 16:15:44.862, 2, 2, null, start 
 2015-05-07 16:18:38.339, 2,2,null , end, -50
 2015-05-07 16:18:43.342, 2, 3, null, start 
 2015-05-07 16:23:57.949, 2,3,null , FINISHED TRIAL, -750
 2015-05-07 16:24:27.072, 2,3,null , FINISHED TRIAL, -20
 2015-05-07 16:25:04.747, 3, 0, SP15S1, start 
 2015-05-07 16:26:24.858, 3,0,SP15S1 , end, 180
 2015-05-07 16:26:29.860, 3, 1, SP15S1, start 
 2015-05-07 16:28:22.066, 3,1,SP15S1 , end, 30
 2015-05-07 16:28:27.071, 3, 2, SP15S1, start 
 2015-05-07 16:31:59.309, 3,2,SP15S1 , end, 60
 2015-05-07 16:32:04.314, 3, 3, SP15S1, start 
 2015-05-07 16:35:04.256, 3,3,SP15S1 , FINISHED TRIAL, 130
 2015-05-07 16:37:33.148, 1, 0, SP15S1, start 
 2015-05-07 16:42:50.732, 1,0,SP15S1 , end, -30
 2015-05-07 16:42:55.733, 1, 1, SP15S1, start 
 2015-05-07 16:44:33.129, 1,1,SP15S1 , end, 200
 2015-05-07 16:44:38.132, 1, 2, SP15S1, start 
 2015-05-07 16:50:51.448, 1,2,SP15S1 , end, -150
 2015-05-07 16:50:56.451, 1, 3, SP15S1, start 
 2015-05-07 16:55:26.448, 1,3,SP15S1 , FINISHED TRIAL, -70
 2015-05-07 16:56:47.048, 1,3,SP15S1 , FINISHED TRIAL, -20
 2015-05-07 17:15:32.826, 0, 0, SP16S1, start 
 2015-05-07 17:18:10.412, 0,0,SP16S1 , FINISHED TRIAL, -540
 2015-05-07 17:18:37.341, 2, 0, null, start 
 2015-05-07 17:22:09.342, 2,0,null , end, 140
 2015-05-07 17:22:14.344, 2, 1, null, start 
 2015-05-07 17:24:19.616, 2,1,null , end, 50
 2015-05-07 17:24:24.621, 2, 2, null, start 
 2015-05-07 17:27:14.988, 2,2,null , end, 30
 2015-05-07 17:27:19.990, 2, 3, null, start 
 2015-05-07 17:37:28.668, 2,3,null , FINISHED TRIAL, -290
 2015-05-07 17:38:31.771, 3, 0, null, start 
 2015-05-07 17:40:23.617, 3,0,null , end, 210
 2015-05-07 17:40:28.618, 3, 1, null, start 
 2015-05-07 17:43:29.539, 3,1,null , end, 100
 2015-05-07 17:43:34.542, 3, 2, null, start 
 2015-05-07 17:48:02.448, 3,2,null , end, 250
 2015-05-07 17:48:07.453, 3, 3, null, start 
 2015-05-07 17:51:19.398, 3,3,null , FINISHED TRIAL, 240
 2015-05-07 17:51:51.685, 1, 0, SP16S1, start 
 2015-05-07 17:53:59.991, 1,0,SP16S1 , end, 240
 2015-05-07 17:54:04.993, 1, 1, SP16S1, start 
 2015-05-07 17:56:03.383, 1,1,SP16S1 , end, 230
 2015-05-07 17:56:08.385, 1, 2, SP16S1, start 
 2015-05-07 17:59:34.588, 1,2,SP16S1 , end, 160
 2015-05-07 17:59:39.592, 1, 3, SP16S1, start 
 2015-05-07 18:05:55.404, 1,3,SP16S1 , FINISHED TRIAL, 50
 2015-05-12 11:06:25.490, 0, 0, SP17S1, start 
 2015-05-12 11:09:03.170, 0,0,SP17S1 , FINISHED TRIAL, 80
 2015-05-12 11:09:21.096, 3, 0, null, start 
 2015-05-12 11:14:53.873, 3,0,null , end, 210
 2015-05-12 11:14:58.874, 3, 1, null, start 
 2015-05-12 11:20:09.469, 3,1,null , end, 200
 2015-05-12 11:20:14.472, 3, 2, null, start 
 2015-05-12 11:26:27.987, 3,2,null , end, 210
 2015-05-12 11:26:32.988, 3, 3, null, start 
 2015-05-12 11:31:26.983, 3,3,null , FINISHED TRIAL, 280
 2015-05-12 11:32:32.967, 1, 0, null, start 
 2015-05-12 11:37:46.529, 1,0,null , end, 250
 2015-05-12 11:37:51.531, 1, 1, null, start 
 2015-05-12 11:39:58.795, 1,1,null , end, 290
 2015-05-12 11:40:03.798, 1, 2, null, start 
 2015-05-12 11:43:53.143, 1,2,null , end, 190
 2015-05-12 11:43:58.146, 1, 3, null, start 
 2015-05-12 11:47:38.876, 1,3,null , FINISHED TRIAL, 300
 2015-05-12 11:49:34.453, 2, 0, SP17S1, start 
 2015-05-12 11:54:00.813, 2,0,SP17S1 , end, 280
 2015-05-12 11:54:05.814, 2, 1, SP17S1, start 
 2015-05-12 11:56:37.460, 2,1,SP17S1 , end, 280
 2015-05-12 11:56:42.462, 2, 2, SP17S1, start 
 2015-05-12 12:01:12.980, 2,2,SP17S1 , end, 200
 2015-05-12 12:01:17.981, 2, 3, SP17S1, start 
 2015-05-12 12:05:20.828, 2,3,SP17S1 , FINISHED TRIAL, 170
 2015-05-12 12:59:32.969, 0, 0, SP18S1, start 
 2015-05-12 13:02:02.380, 0,0,SP18S1 , FINISHED TRIAL, -140
 2015-05-12 13:02:25.091, 3, 0, null, start 
 2015-05-12 13:06:20.476, 3,0,null , end, -380
 2015-05-12 13:06:25.479, 3, 1, null, start 
 2015-05-12 13:10:11.022, 3,1,null , end, -270
 2015-05-12 13:10:16.024, 3, 2, null, start 
 2015-05-12 13:18:28.696, 3,2,null , end, -770
 2015-05-12 13:18:33.698, 3, 3, null, start 
 2015-05-12 13:21:41.939, 3,3,null , FINISHED TRIAL, -300
 2015-05-12 13:22:11.269, 1, 0, SP18S1, start 
 2015-05-12 13:25:25.791, 1,0,SP18S1 , end, -90
 2015-05-12 13:25:30.793, 1, 1, SP18S1, start 
 2015-05-12 13:27:08.336, 1,1,SP18S1 , end, -50
 2015-05-12 13:27:13.337, 1, 2, SP18S1, start 
 2015-05-12 13:30:15.563, 1,2,SP18S1 , end, -260
 2015-05-12 13:30:20.565, 1, 3, SP18S1, start 
 2015-05-12 13:37:41.535, 1,3,SP18S1 , FINISHED TRIAL, -1210
 2015-05-12 13:40:00.526, 2, 0, SP19S1, start 
 2015-05-12 13:42:07.013, 2,0,SP19S1 , end, 0
 2015-05-12 13:42:12.015, 2, 1, SP19S1, start 
 2015-05-12 13:43:49.130, 2,1,SP19S1 , end, -50
 2015-05-12 13:43:54.133, 2, 2, SP19S1, start 
 2015-05-12 13:49:50.907, 2,2,SP19S1 , end, -1050
 2015-05-12 13:49:55.908, 2, 3, SP19S1, start 
 2015-05-12 13:55:00.394, 2,3,SP19S1 , FINISHED TRIAL, -1070
 2015-05-12 14:04:45.529, 0, 0, SP19S1, start 
 2015-05-12 14:11:17.381, 0,0,SP19S1 , FINISHED TRIAL, 0
 2015-05-12 14:11:37.316, 3, 0, SP19S1, start 
 2015-05-12 14:15:16.325, 3,0,SP19S1 , end, 270
 2015-05-12 14:15:21.326, 3, 1, SP19S1, start 
 2015-05-12 14:18:49.503, 3,1,SP19S1 , end, 260
 2015-05-12 14:18:54.507, 3, 2, SP19S1, start 
 2015-05-12 14:26:46.615, 3,2,SP19S1 , end, 160
 2015-05-12 14:26:51.618, 3, 3, SP19S1, start 
 2015-05-12 14:35:41.541, 3,3,SP19S1 , FINISHED TRIAL, 140
 2015-05-12 14:38:13.109, 1, 0, SP19S1, start 
 2015-05-12 14:42:27.373, 1,0,SP19S1 , end, 300
 2015-05-12 14:42:32.374, 1, 1, SP19S1, start 
 2015-05-12 14:44:33.370, 1,1,SP19S1 , end, 300
 2015-05-12 14:44:38.371, 1, 2, SP19S1, start 
 2015-05-12 14:55:41.184, 1,2,SP19S1 , end, 220
 2015-05-12 14:55:46.186, 1, 3, SP19S1, start 
